CustomerID,Recency,Frequency,Monetary,Cluster
14719.0,2,6,1592.18,3
14720.0,6,3,663.81,3
14722.0,147,1,187.92000000000002,1
14723.0,10,6,1158.3,3
14725.0,25,1,718.08,3
14727.0,274,1,268.58,1
14729.0,374,1,313.49,1
14730.0,1,8,2005.06,3
14731.0,47,3,380.02,3
14732.0,8,10,2686.34,3
14733.0,9,15,9451.54,0
14735.0,4,34,5807.6900000000005,0
14737.0,4,3,1164.55,3
14738.0,39,9,1289.94,3
14739.0,2,8,3899.1,3
14740.0,191,4,1423.21,1
14741.0,12,6,1400.34,3
14744.0,16,9,1088.53,3
14745.0,113,6,1167.16,3
14747.0,248,2,294.3,1
14748.0,29,6,1311.79,3
14752.0,44,1,389.64,3
14753.0,87,1,563.15,3
14754.0,45,2,638.05,3
14755.0,10,12,4965.38,3
14756.0,15,1,738.96,3
14757.0,75,1,420.5,3
14758.0,145,4,1484.06,3
14759.0,5,3,1625.97,3
14760.0,294,2,53.8,1
14761.0,59,2,255.9,3
14762.0,264,1,300.52,1
14764.0,44,2,250.55,3
14765.0,29,3,254.11,3
14766.0,8,8,2423.07,3
14768.0,17,3,139.5,3
14769.0,3,10,10641.6,3
14770.0,232,2,876.42,1
14772.0,112,1,139.26,3
14775.0,58,3,1011.9,3
14776.0,51,13,2195.58,3
14777.0,4,2,-17.45,3
14778.0,127,2,730.86,3
14779.0,281,3,386.15,1
14780.0,55,2,447.68,3
14782.0,320,1,200.10000000000002,1
14784.0,26,2,289.99,3
14785.0,10,2,77.4,3
14788.0,7,2,679.4399999999999,3
14789.0,29,1,197.64,3
14790.0,17,4,745.06,3
14792.0,64,2,0.0,3
14793.0,4,2,214.14,3
14794.0,3,9,1272.11,3
14795.0,166,1,131.45000000000002,1
14796.0,1,27,7839.51,0
14798.0,53,3,173.74,3
14799.0,51,1,157.7,3
14800.0,48,16,4236.34,3
14801.0,61,1,193.14,3
14803.0,162,3,845.55,1
14804.0,9,1,353.27,3
14805.0,15,4,554.65,3
14806.0,75,1,193.39000000000001,3
14808.0,40,15,2175.37,3
14810.0,41,11,2087.88,3
14813.0,370,2,155.43,1
14815.0,37,2,778.5,3
14816.0,197,1,271.85,1
14817.0,200,2,1110.34,1
14818.0,74,3,657.8,3
14819.0,64,2,272.07,3
14820.0,21,4,507.29,3
14821.0,367,1,48.800000000000004,1
14823.0,180,3,321.43,1
14824.0,10,4,1127.71,3
14825.0,4,12,2226.91,3
14828.0,197,3,2139.76,1
14829.0,29,6,644.65,3
14830.0,53,1,197.13,3
14834.0,18,8,1698.35,3
14836.0,10,3,102.44999999999999,3
14837.0,90,5,1641.2,3
14840.0,268,1,62.85,1
14841.0,53,6,3295.76,3
14842.0,35,8,2456.8,3
14844.0,64,4,3189.81,3
14847.0,149,1,309.4,1
14849.0,22,28,7904.28,0
14850.0,312,2,278.15,1
14851.0,23,2,511.35,3
14852.0,58,6,2836.69,3
14853.0,9,3,463.05,3
14854.0,78,8,2749.89,3
14855.0,119,2,645.65,3
14856.0,36,3,1311.3799999999999,3
14857.0,60,3,1165.65,3
14859.0,13,5,1352.04,3
14860.0,9,2,168.62,3
14861.0,52,1,125.79,3
14862.0,26,2,841.1999999999999,3
14863.0,29,1,266.76,3
14865.0,7,2,52.2,3
14866.0,11,13,14197.45,0
14867.0,186,4,701.33,1
14868.0,3,9,2939.64,3
14869.0,4,3,721.95,3
14870.0,262,1,327.25,1
14871.0,3,4,522.38,3
14873.0,210,1,519.68,1
14875.0,9,5,1448.72,3
14878.0,13,9,1485.54,3
14880.0,77,3,706.19,3
14881.0,20,1,255.4,3
14882.0,27,2,589.7,3
14883.0,19,7,756.64,3
14885.0,132,1,765.3199999999999,3
14886.0,253,1,364.8,1
14887.0,79,1,1862.0,3
14888.0,207,1,369.2,1
14889.0,336,1,135.9,1
14890.0,254,1,125.65,1
14891.0,148,2,554.38,1
14893.0,10,2,1237.8500000000001,3
14894.0,85,1,655.75,3
14895.0,8,24,11020.26,0
14896.0,205,2,468.77000000000004,1
14897.0,8,4,1366.38,3
14898.0,23,8,1228.32,3
14901.0,11,10,1414.99,3
14902.0,21,2,314.11,3
14903.0,21,10,2744.48,3
14904.0,2,2,1025.44,3
14905.0,154,3,599.9,1
14907.0,3,10,3478.85,3
14908.0,74,1,277.8,3
14910.0,3,7,389.86,3
14911.0,1,248,132572.62,2
14912.0,17,3,841.52,3
14913.0,36,4,1227.43,3
14915.0,86,3,258.83,3
14916.0,71,5,1264.84,3
14918.0,116,2,1610.15,3
14920.0,213,2,977.77,1
14921.0,30,2,1316.07,3
14923.0,51,1,749.1,3
14924.0,246,1,310.05,1
14929.0,32,1,223.88,3
14930.0,109,3,2372.86,3
14931.0,5,6,964.6800000000001,3
14932.0,366,1,363.53,1
14934.0,73,3,1888.84,3
14935.0,297,1,1784.71,1
14936.0,9,9,8117.42,3
14937.0,57,4,1617.63,3
14944.0,30,14,5842.95,3
14946.0,14,1,100.9,3
14947.0,72,2,290.82,3
14948.0,23,7,1066.57,3
14950.0,9,2,361.25,3
14951.0,79,1,311.69,3
14952.0,46,15,7912.79,3
14953.0,25,1,289.82,3
14954.0,12,1,336.17,3
14957.0,253,1,58.49,1
14958.0,147,3,499.68,1
14959.0,59,5,684.97,3
14960.0,8,2,221.27,3
14961.0,11,12,7006.58,3
14962.0,271,1,126.7,1
14963.0,10,5,1487.8,3
14964.0,247,1,206.21,1
14965.0,96,2,599.0,3
14966.0,15,1,191.32,3
14967.0,50,1,463.8,3
14968.0,30,1,147.59,3
14970.0,68,4,1592.06,3
14971.0,35,3,1116.57,3
14972.0,128,1,114.77,3
14973.0,107,3,1314.45,3
14974.0,37,1,114.39,3
14975.0,57,1,279.94,3
14976.0,57,8,765.86,3
14978.0,72,5,1931.42,3
14981.0,246,1,102.12,1
14984.0,19,2,213.27,3
14985.0,198,2,296.75,1
14987.0,16,2,326.4,3
14988.0,212,1,334.54,1
14995.0,39,2,233.23000000000002,3
14997.0,46,4,540.98,3
14998.0,170,2,429.87,1
15000.0,48,1,490.52,3
15002.0,116,4,1641.76,3
15004.0,147,1,1246.32,1
15005.0,16,35,6180.49,0
15006.0,51,1,502.09,3
15007.0,159,1,156.91,1
15009.0,12,3,1261.78,3
15010.0,36,1,308.94,3
15012.0,54,2,423.04,3
15014.0,43,2,260.17,3
15016.0,173,1,170.04,1
15017.0,34,1,125.58,3
15018.0,39,4,456.26,3
15019.0,267,1,266.0,1
15021.0,9,13,1872.28,3
15022.0,12,4,905.04,3
15023.0,3,12,6763.16,3
15024.0,10,10,1661.33,3
15025.0,33,1,377.01,3
15026.0,80,3,469.0,3
15027.0,31,6,1051.95,3
15028.0,8,4,627.13,3
15030.0,72,2,518.28,3
15031.0,4,4,668.14,3
15032.0,256,5,4464.1,1
15033.0,5,11,2571.02,3
15034.0,16,11,4277.66,3
15035.0,90,1,252.73000000000002,3
15036.0,72,3,465.55,3
15038.0,43,7,665.59,3
15039.0,10,52,19786.44,0
15041.0,170,1,180.35,1
15042.0,199,1,135.93,1
15043.0,31,1,537.0,3
15044.0,19,22,7629.38,0
15045.0,152,3,633.66,1
15046.0,9,16,5064.01,3
15047.0,270,1,343.62,1
15048.0,65,5,380.57,3
15049.0,274,1,121.17000000000002,1
15050.0,25,5,1727.17,3
15051.0,23,3,1391.61,3
15052.0,319,1,215.78,1
15053.0,5,3,697.79,3
15054.0,12,2,302.1,3
15057.0,275,2,1489.5,1
15058.0,25,11,2124.9900000000002,3
15059.0,41,11,1325.82,3
15060.0,8,4,303.09,3
15061.0,4,55,54228.74,0
15062.0,71,4,987.86,3
15063.0,213,1,370.79999999999995,1
15065.0,38,6,3135.98,3
15066.0,32,2,760.59,3
15067.0,78,3,1744.76,3
15068.0,46,2,553.36,3
15069.0,179,1,1109.53,1
15070.0,373,1,106.2,1
15071.0,94,2,982.07,3
15073.0,10,4,612.43,3
15074.0,105,1,748.87,3
15075.0,78,1,773.03,3
15076.0,173,1,880.85,1
15078.0,7,38,9623.35,0
15079.0,213,5,893.66,1
15081.0,22,6,487.35,3
15083.0,257,1,88.2,1
15087.0,282,1,306.94,1
15088.0,21,3,1140.27,3
15089.0,10,6,2420.84,3
15090.0,308,1,381.32,1
15091.0,54,2,476.96,3
15092.0,215,2,457.81,1
15093.0,18,9,4410.14,3
15095.0,104,5,1364.7,3
15096.0,43,1,219.39000000000001,3
15097.0,4,1,248.08,3
15098.0,182,5,649.5,1
15099.0,84,1,410.48,3
15100.0,330,6,635.1,1
15101.0,9,3,310.03,3
15103.0,31,2,703.36,3
15104.0,167,3,1002.54,1
15105.0,18,7,2298.93,3
15106.0,18,7,1407.73,3
15107.0,311,8,247.66,1
15108.0,142,5,1291.75,3
15109.0,241,2,463.75,1
15110.0,24,7,970.25,3
15111.0,29,3,1567.48,3
15113.0,10,4,3439.41,3
15114.0,30,10,2760.56,3
15115.0,18,1,340.11,3
15116.0,18,4,1352.75,3
15117.0,15,6,1550.13,3
15118.0,134,1,244.8,3
15119.0,246,1,266.4,1
15120.0,130,2,343.82,3
15121.0,50,2,457.72,3
15122.0,85,6,1612.13,3
15123.0,7,2,2199.31,3
15124.0,23,2,184.19,3
15125.0,25,23,11117.05,0
15127.0,66,1,406.53,3
15128.0,60,8,1419.54,3
15129.0,50,11,3447.4,3
15130.0,170,1,330.11,1
15132.0,18,5,977.9300000000001,3
15133.0,128,3,982.42,3
15134.0,15,8,1387.99,3
15135.0,233,2,127.15,1
15136.0,3,5,1282.45,3
15139.0,240,2,178.96,1
15140.0,52,8,2350.0,3
15142.0,46,1,498.74,3
15143.0,226,1,259.45,1
15144.0,8,18,6530.04,0
15145.0,4,4,1194.73,3
15146.0,165,3,1313.66,1
15147.0,219,2,608.65,1
15148.0,11,1,301.29,3
15149.0,134,1,520.8000000000001,3
15150.0,17,11,5303.97,3
15152.0,10,16,4684.24,3
15153.0,31,1,329.25,3
15154.0,74,2,240.27,3
15156.0,1,3,961.49,3
15157.0,4,5,1869.5,3
15158.0,45,1,401.40000000000003,3
15159.0,2,34,18573.68,0
15160.0,357,1,158.16,1
15163.0,18,2,304.47,3
15164.0,69,3,843.05,3
15165.0,373,1,487.75,1
15167.0,321,1,163.0,1
15168.0,26,1,106.56,3
15171.0,325,2,1034.5,1
15172.0,9,5,1624.05,3
15174.0,323,1,135.75,1
15175.0,72,1,224.14,3
15178.0,260,1,40.5,1
15179.0,18,7,2186.2,3
15180.0,367,1,87.5,1
15181.0,66,5,680.28,3
15182.0,154,2,622.85,1
15184.0,29,2,406.76,3
15185.0,70,1,310.62,3
15186.0,14,2,411.41,3
15187.0,2,18,4670.08,0
15189.0,1,53,15802.14,0
15192.0,120,3,1044.32,3
15193.0,61,1,499.32,3
15194.0,3,22,7521.17,0
15195.0,3,1,3861.0,3
15197.0,9,5,656.44,3
15198.0,92,2,193.64,3
15199.0,59,4,1268.7,3
15201.0,79,11,927.84,3
15203.0,26,6,1827.8,3
15204.0,357,1,316.58,1
15205.0,85,3,648.8299999999999,3
15206.0,10,4,420.29999999999995,3
15208.0,1,6,867.62,3
15210.0,225,1,331.18,1
15211.0,60,2,894.4100000000001,3
15212.0,239,2,88.94999999999999,1
15213.0,319,3,325.05,1
15214.0,2,8,1661.44,3
15215.0,45,6,615.99,3
15216.0,88,1,96.6,3
15218.0,11,11,5756.89,3
15219.0,176,1,305.75,1
15220.0,52,7,1758.92,3
15221.0,366,2,114.1,1
15222.0,319,1,585.0,1
15223.0,226,3,454.90000000000003,1
15224.0,358,3,310.48,1
15225.0,234,1,409.40000000000003,1
15226.0,311,1,154.41,1
15227.0,37,5,1219.4,3
15228.0,66,5,3376.96,3
15230.0,239,2,429.6,1
15232.0,113,2,612.06,3
15234.0,277,1,197.0,1
15235.0,218,12,2247.51,1
15236.0,299,1,321.05,1
15237.0,2,4,1412.32,3
15238.0,29,5,1056.54,3
15239.0,10,3,764.34,3
15240.0,45,7,1685.57,3
15241.0,67,9,1738.59,3
15243.0,74,1,316.68,3
15244.0,65,2,631.57,3
15245.0,134,3,2515.84,3
15246.0,238,2,514.15,1
15247.0,122,1,356.0,3
15249.0,32,15,6657.36,3
15251.0,9,15,10327.11,0
15252.0,36,2,740.78,3
15253.0,16,6,915.3,3
15254.0,127,1,300.36,3
15255.0,67,1,890.85,3
15256.0,149,1,98.45,1
15257.0,281,2,232.14999999999998,1
15258.0,169,2,623.16,1
15260.0,100,8,1780.77,3
15261.0,135,1,254.82,3
15262.0,324,1,178.95000000000002,1
15263.0,107,1,156.51,3
15264.0,64,1,393.74,3
15265.0,151,2,1506.1200000000001,1
15266.0,338,1,119.3,1
15267.0,22,5,1717.36,3
15269.0,24,1,408.8,3
15270.0,16,9,2298.2,3
15271.0,7,16,2485.82,3
15272.0,57,2,721.94,3
15274.0,4,2,716.57,3
15275.0,31,2,609.19,3
15276.0,66,1,135.31,3
15277.0,47,1,255.89999999999998,3
15279.0,355,2,277.40999999999997,1
15280.0,172,1,113.12,1
15281.0,59,12,2239.9500000000003,3
15286.0,50,1,240.55,3
15287.0,22,3,485.24,3
15288.0,43,5,2306.52,3
15289.0,29,4,935.1,3
15290.0,5,21,7803.7699999999995,0
15291.0,26,20,4596.51,0
15292.0,201,1,180.94,1
15296.0,44,10,3610.31,3
15297.0,10,4,635.04,3
15298.0,2,14,3774.1,3
15299.0,67,11,3787.09,3
15300.0,64,1,496.44,3
15301.0,51,14,5028.12,3
15303.0,290,1,574.02,1
15304.0,61,10,680.3,3
15306.0,64,3,1174.35,3
15307.0,96,1,205.3,3
15308.0,271,2,302.27,1
15311.0,1,118,59419.340000000004,2
15312.0,75,5,921.1,3
15313.0,110,1,52.0,3
15314.0,199,1,327.97,1
15315.0,64,3,551.54,3
15316.0,327,1,165.0,1
15318.0,4,1,312.62,3
15319.0,284,1,204.5,1
15320.0,44,1,267.13,3
15321.0,49,4,2650.73,3
15322.0,64,2,602.97,3
15325.0,104,1,162.29,3
15326.0,334,1,311.71,1
15327.0,53,1,208.75,3
15329.0,35,5,1005.5,3
15330.0,32,2,714.96,3
15332.0,366,4,1661.06,1
15333.0,208,1,1028.56,1
15334.0,157,3,351.67,1
15335.0,54,1,173.97,3
15339.0,66,3,557.57,3
15341.0,81,1,2020.52,3
15342.0,116,2,391.76,3
15343.0,87,1,364.5,3
15344.0,1,5,476.58,3
15345.0,35,2,367.69,3
15346.0,333,1,252.42000000000002,1
15347.0,366,1,201.60000000000002,1
15348.0,72,1,158.04,3
15349.0,158,2,473.81,1
15350.0,373,1,115.65,1
15351.0,12,10,1862.14,3
15353.0,255,2,777.02,1
15355.0,29,2,277.05,3
15356.0,31,10,2766.5,3
15358.0,5,29,8234.8,0
15360.0,40,1,427.93,3
15361.0,362,1,418.92,1
15363.0,241,2,318.05,1
15364.0,96,2,913.19,3
15365.0,26,9,1330.45,3
15366.0,75,2,602.51,3
15367.0,57,5,1867.69,3
15368.0,21,1,446.94000000000005,3
15369.0,144,1,-1592.49,1
15370.0,41,8,2360.55,3
15372.0,137,1,2007.3999999999999,3
15373.0,8,13,2213.11,3
15374.0,129,1,168.0,3
15376.0,40,3,1233.3600000000001,3
15379.0,169,8,3631.8900000000003,1
15380.0,9,6,1682.3600000000001,3
15381.0,214,2,596.85,1
15382.0,15,8,5927.86,3
15384.0,170,3,635.76,1
15385.0,40,1,316.88,3
15386.0,186,1,394.14,1
15388.0,270,1,140.54,1
15389.0,172,1,500.0,1
15392.0,5,5,1515.73,3
15393.0,16,2,231.86,3
15394.0,10,4,2183.54,3
15395.0,326,1,107.45,1
15396.0,113,1,288.18,3
15397.0,290,1,94.0,1
15398.0,16,3,1339.63,3
15399.0,1,3,815.77,3
15400.0,92,6,666.7,3
15402.0,149,2,626.77,1
15405.0,189,1,349.1,1
15406.0,18,4,426.61,3
15407.0,34,4,1056.44,3
15408.0,264,1,267.18,1
15410.0,84,8,3450.84,3
15411.0,26,5,1346.38,3
15412.0,171,1,190.53,1
15414.0,10,3,774.9000000000001,3
15415.0,313,1,572.8100000000001,1
15416.0,65,5,3974.37,3
15417.0,85,1,508.8,3
15419.0,25,1,135.86,3
15421.0,59,4,950.36,3
15422.0,323,2,97.7,1
15423.0,38,1,43.5,3
15424.0,254,2,383.34,1
15426.0,19,7,1429.9,3
15427.0,33,3,1483.14,3
15428.0,15,1,93.78,3
15429.0,27,3,364.90000000000003,3
15432.0,23,1,171.19,3
15433.0,79,3,417.87,3
15434.0,8,6,997.48,3
15435.0,22,1,149.29,3
15436.0,12,3,1122.53,3
15437.0,262,1,200.16,1
15438.0,131,1,156.57999999999998,3
15440.0,55,3,383.68,3
15442.0,249,1,594.0,1
15443.0,2,8,3212.16,3
15444.0,9,2,1418.26,3
15445.0,264,1,113.5,1
15447.0,331,1,155.17,1
15448.0,313,1,494.64,1
15449.0,26,5,971.22,3
15450.0,30,1,429.84,3
15452.0,30,3,538.73,3
15453.0,2,7,1388.37,3
15454.0,362,1,179.1,1
15456.0,283,3,447.22,1
15457.0,262,1,237.07,1
15458.0,25,1,161.64,3
15460.0,354,1,216.76,1
15462.0,94,3,234.6,3
15463.0,29,1,126.14,3
15464.0,338,1,1048.85,1
15465.0,20,24,6945.0199999999995,0
15466.0,85,1,334.53,3
15467.0,9,4,511.88,3
15468.0,35,5,438.46,3
15469.0,43,4,504.5,3
15471.0,2,1,469.48,3
15472.0,113,1,371.56,3
15473.0,14,10,1465.2,3
15475.0,77,1,454.10999999999996,3
15478.0,40,2,1441.42,3
15480.0,116,1,905.5,3
15482.0,16,16,6568.72,3
15483.0,161,4,233.81,1
15484.0,1,5,3563.11,3
15485.0,30,3,2575.0,3
15488.0,93,1,91.32000000000001,3
15489.0,23,4,1090.03,3
15491.0,95,7,3090.85,3
15492.0,28,2,659.4599999999999,3
15493.0,33,7,1967.25,3
15494.0,21,2,1299.23,3
15497.0,18,3,1259.7,3
15498.0,1,35,12396.46,0
15500.0,8,4,1131.56,3
15502.0,16,23,5541.46,0
15503.0,363,1,147.09,1
15504.0,81,1,52.83,3
15505.0,53,7,3497.14,3
15506.0,23,3,979.26,3
15507.0,172,1,492.36,1
15508.0,189,6,1000.27,1
15510.0,331,1,250.0,1
15511.0,12,5,909.23,3
15512.0,156,2,121.0,1
15513.0,31,22,14520.08,0
15514.0,12,13,2963.19,3
15516.0,45,3,62.43,3
15517.0,233,1,267.03,1
15518.0,64,13,1911.89,3
15520.0,2,1,343.5,3
15521.0,36,13,2574.65,3
15522.0,33,2,398.84,3
15523.0,84,1,412.01000000000005,3
15524.0,25,1,440.0,3
15525.0,2,4,811.02,3
15526.0,33,2,148.44,3
15527.0,19,10,2348.82,3
15528.0,254,1,229.33,1
15529.0,23,12,3967.78,3
15530.0,22,4,1502.35,3
15531.0,8,2,2007.44,3
15532.0,25,6,1517.08,3
15533.0,19,5,746.92,3
15535.0,173,7,459.9,1
15537.0,163,1,110.92,1
15539.0,7,1,538.46,3
15540.0,11,1,213.3,3
15541.0,114,1,85.13000000000001,3
15543.0,288,1,127.86,1
15544.0,9,11,3542.51,3
15545.0,54,2,292.71999999999997,3
15547.0,7,14,4954.84,3
15549.0,77,4,1655.76,3
15550.0,4,4,575.63,3
15551.0,37,1,436.06,3
15552.0,217,1,90.12,1
15553.0,60,1,437.23,3
15554.0,278,1,217.2,1
15555.0,12,20,4758.2,0
15556.0,24,1,279.77,3
15557.0,29,1,473.65000000000003,3
15561.0,12,5,722.74,3
15562.0,352,1,134.55,1
15563.0,9,7,1319.69,3
15565.0,50,2,173.16,3
15567.0,19,1,186.01,3
15568.0,3,3,758.29,3
15569.0,104,5,1375.71,3
15570.0,7,13,4109.97,3
15571.0,12,4,650.4300000000001,3
15572.0,5,7,2552.86,3
15573.0,32,2,607.45,3
15574.0,178,4,702.25,1
15576.0,38,1,940.6700000000001,3
15577.0,151,3,258.88,1
15578.0,162,1,127.1,1
15579.0,69,2,348.6,3
15581.0,121,14,3429.9700000000003,3
15582.0,25,3,682.9100000000001,3
15584.0,24,5,722.61,3
15585.0,177,1,455.3,1
15587.0,50,4,913.6800000000001,3
15589.0,253,4,456.58,1
15590.0,289,1,-30.19,1
15592.0,47,1,388.58,3
15593.0,71,1,199.8,3
15594.0,16,6,1767.53,3
15596.0,101,9,1343.34,3
15597.0,30,2,315.71999999999997,3
15598.0,35,3,235.68,3
15599.0,27,2,761.74,3
15601.0,11,17,6745.36,0
15602.0,8,15,1083.63,3
15603.0,79,1,48.480000000000004,3
15604.0,52,1,216.39,3
15605.0,36,5,1198.23,3
15606.0,57,11,2422.64,3
15607.0,337,1,104.76,1
15608.0,28,4,1093.68,3
15609.0,183,2,270.03000000000003,1
15610.0,52,1,112.46000000000001,3
15611.0,10,15,1568.39,3
15612.0,36,2,195.15,3
15615.0,10,27,10360.04,0
15618.0,33,5,747.031,3
15619.0,11,1,336.40000000000003,3
15620.0,50,6,1524.4,3
15621.0,4,6,1158.77,3
15622.0,3,16,3224.53,3
15623.0,141,1,301.03,3
15624.0,117,4,588.13,3
15625.0,100,8,1504.56,3
15626.0,75,2,675.8,3
15628.0,5,10,2865.64,3
15630.0,45,3,1180.4,3
15632.0,16,10,3147.31,3
15634.0,17,1,243.55,3
15636.0,90,2,724.76,3
15637.0,53,1,223.36,3
15638.0,301,1,-94.0,1
15639.0,134,1,425.32,3
15640.0,4,17,12433.34,0
15641.0,105,4,1887.2,3
15643.0,179,6,647.4,1
15644.0,166,4,813.0,1
15645.0,19,1,612.01,3
15646.0,158,4,425.14000000000004,1
15648.0,204,4,599.9,1
15649.0,336,2,816.0,1
15651.0,37,3,646.3,3
15652.0,91,1,337.74,3
15653.0,93,2,877.4399999999999,3
15654.0,9,2,922.53,3
15655.0,233,2,511.32,1
15656.0,45,4,748.5,3
15657.0,23,1,30.0,3
15658.0,190,8,958.9,1
15659.0,44,1,306.45,3
15660.0,25,12,1552.01,3
15661.0,317,2,309.8,1
15663.0,106,1,138.14,3
15664.0,51,2,358.63,3
15665.0,168,2,2242.01,1
15667.0,40,1,301.32,3
15668.0,218,1,76.32000000000001,1
15669.0,40,5,677.69,3
15670.0,297,1,173.05,1
15671.0,19,10,2635.4900000000002,3
15673.0,88,4,2881.02,3
15674.0,73,8,1744.02,3
15675.0,81,3,323.69,3
15676.0,9,5,3324.09,3
15677.0,49,1,657.23,3
15678.0,53,1,352.7,3
15679.0,24,4,781.28,3
15680.0,9,3,1333.68,3
15681.0,18,6,946.36,3
15683.0,117,1,193.75,3
15687.0,9,11,2981.5,3
15689.0,120,2,254.1,3
15690.0,4,2,239.76,3
15691.0,252,1,136.8,1
15692.0,28,1,191.04,3
15694.0,1,15,6423.6,3
15695.0,267,2,409.98,1
15696.0,33,12,2644.46,3
15699.0,18,1,309.65,3
15700.0,172,3,664.03,1
15701.0,2,4,1542.14,3
15703.0,265,1,211.5,1
15704.0,140,4,2293.62,3
15705.0,201,1,143.1,1
15706.0,60,7,1001.8100000000001,3
15707.0,35,4,945.58,3
15708.0,41,11,3329.7200000000003,3
15709.0,284,1,133.25,1
15712.0,9,5,1072.3600000000001,3
15713.0,143,3,346.75,3
15714.0,12,2,330.88,3
15716.0,146,4,1118.81,3
15717.0,234,1,150.3,1
15719.0,33,14,5043.96,3
15720.0,24,1,598.73,3
15721.0,12,1,507.08,3
15722.0,36,6,2181.21,3
15723.0,365,1,203.1,1
15724.0,201,3,212.3,1
15725.0,15,1,415.25,3
15727.0,17,7,5178.96,3
15728.0,49,1,-134.8,3
15729.0,198,2,62.0,1
15730.0,66,4,1108.38,3
15732.0,212,2,294.12,1
15733.0,283,1,162.3,1
15734.0,115,2,1339.45,3
15737.0,15,12,1121.21,3
15738.0,19,19,4788.77,0
15739.0,66,1,449.12,3
15740.0,49,1,154.88,3
15743.0,16,4,784.46,3
15744.0,78,1,34.8,3
15745.0,9,6,1071.24,3
15746.0,134,2,182.96,3
15747.0,13,3,974.04,3
15748.0,40,1,149.31,3
15749.0,235,4,21535.9,1
15750.0,3,9,2451.23,3
15752.0,40,8,2628.93,3
15753.0,305,1,79.2,1
15754.0,51,4,455.67,3
15755.0,1,8,2318.88,3
15756.0,61,4,532.96,3
15757.0,66,2,714.42,3
15758.0,25,1,205.25,3
15759.0,218,3,253.04,1
15762.0,65,2,583.75,3
15763.0,32,3,1048.67,3
15764.0,81,10,3245.47,3
15766.0,64,1,315.06,3
15768.0,116,4,581.8299999999999,3
15769.0,7,29,51823.72,0
15773.0,6,1,635.6800000000001,3
15774.0,69,1,270.8,3
15775.0,245,1,104.9,1
15776.0,133,1,241.62,3
15777.0,241,5,1021.61,1
15780.0,184,3,475.28000000000003,1
15781.0,25,4,333.56,3
15782.0,10,4,2593.94,3
15783.0,11,1,246.3,3
15785.0,30,8,2303.75,3
15786.0,44,5,4834.2,3
15787.0,26,3,948.05,3
15789.0,358,1,351.3,1
15790.0,10,1,220.85,3
15791.0,44,3,1604.44,3
15793.0,9,4,948.96,3
15795.0,150,1,610.01,1
15796.0,1,10,2666.61,3
15797.0,113,4,2207.4,3
15799.0,76,3,884.14,3
15800.0,107,2,699.08,3
15801.0,46,4,1042.19,3
15802.0,143,3,-451.42,3
15803.0,51,1,415.82000000000005,3
15804.0,1,19,3848.55,0
15805.0,23,20,5452.17,0
15806.0,46,3,784.58,3
15807.0,50,3,903.9,3
15808.0,306,5,3724.77,1
15809.0,36,6,399.21,3
15810.0,79,7,1145.43,3
15811.0,17,9,2171.32,3
15812.0,107,5,1801.14,3
15813.0,208,2,1303.9099999999999,1
15814.0,3,6,1842.73,3
15815.0,64,5,2100.6,3
15819.0,49,4,1905.45,3
15820.0,320,1,206.98,1
15821.0,44,2,570.96,3
15822.0,3,2,885.47,3
15823.0,337,2,-840.76,1
15825.0,172,1,532.94,1
15826.0,51,4,1649.3600000000001,3
15827.0,73,20,1641.48,0
15829.0,99,2,636.14,3
15830.0,29,2,547.7,3
15831.0,58,4,747.76,3
15832.0,254,1,836.79,1
15834.0,70,6,2084.9,3
15835.0,44,4,954.09,3
15836.0,45,2,117.47,3
15837.0,65,1,391.98,3
15838.0,11,21,33350.76,0
15839.0,25,5,1020.74,3
15840.0,59,3,345.66,3
15841.0,64,6,1209.1,3
15843.0,304,1,118.95000000000002,1
15844.0,46,1,130.73999999999998,3
15845.0,18,10,3650.87,3
15847.0,38,2,389.27,3
15850.0,19,2,238.85,3
15852.0,187,2,160.71,1
15853.0,52,1,110.8,3
15854.0,4,12,2974.65,3
15855.0,137,5,712.24,3
15856.0,4,31,16173.67,0
15857.0,19,1,297.0,3
15858.0,16,5,1438.85,3
15860.0,41,8,977.21,3
15861.0,12,9,3000.36,3
15862.0,8,4,832.88,3
15863.0,26,2,68.84,3
15864.0,22,8,1769.7800000000002,3
15865.0,41,3,895.13,3
15866.0,101,1,230.53,3
15867.0,5,16,3797.79,3
15869.0,277,2,149.64,1
15870.0,33,1,354.09000000000003,3
15872.0,15,2,360.93,3
15874.0,63,9,4330.67,3
15877.0,2,3,440.78,3
15880.0,369,2,313.28000000000003,1
15881.0,312,8,438.24,1
15882.0,199,5,495.36,1
15883.0,2,2,396.48,3
15885.0,93,3,379.35,3
15886.0,60,1,181.09,3
15888.0,80,2,141.27,3
15889.0,157,2,446.87,1
15891.0,227,1,524.52,1
15894.0,253,2,263.55,1
15895.0,150,1,179.17,1
15897.0,194,2,222.05,1
15898.0,1,6,1384.68,3
15899.0,369,1,56.25,1
15900.0,24,1,351.11,3
15901.0,17,3,363.88,3
15903.0,10,8,5126.34,3
15904.0,8,1,164.68,3
15906.0,20,8,1521.79,3
15907.0,4,3,967.45,3
15909.0,174,1,191.94,1
15910.0,1,8,1232.18,3
15912.0,178,2,264.62,1
15916.0,16,10,1491.24,3
15917.0,248,1,123.1,1
15918.0,191,2,334.23,1
